_id,order_id,customer_id,product,category,quantity,price,order_date
3195,3840,71,172,1,4,138,196
3196,2445,88,19,6,4,221,129
3197,543,945,834,6,1,437,179
3198,4898,665,68,1,1,352,77
3199,1002,885,624,6,4,105,243
3200,2203,928,954,0,3,84,187
3201,1446,126,58,0,1,432,70
3202,4577,600,236,4,4,63,49
3203,2621,175,866,4,1,353,346
3204,3679,724,125,0,3,468,170
3205,4918,297,584,0,2,422,138
3206,2943,932,803,1,1,63,252
3207,3723,347,912,6,3,227,322
3208,1880,202,74,4,4,25,359
3209,101,296,601,5,1,108,173
3210,3495,227,475,2,1,29,6
3211,3986,795,606,6,4,55,142
3212,4480,574,623,3,2,460,290
3213,4025,203,685,2,4,202,251
3214,1854,477,832,2,1,392,0
3215,1496,332,733,4,4,67,164
3216,1732,598,196,3,3,446,139
3217,2471,36,928,0,4,120,130
3218,2411,473,86,5,1,138,35
3219,3698,74,931,1,4,346,227
3220,2394,857,769,5,2,203,236
3221,1500,624,964,4,4,422,68
3222,1384,960,97,0,2,349,297
3223,337,583,844,1,3,335,192
3224,4060,500,429,5,2,17,45
3225,1448,839,673,2,4,38,362
3226,3011,799,84,4,1,121,53
3227,2706,473,460,3,2,444,246
3228,1269,364,887,2,3,170,222
3229,4806,71,412,3,2,140,56
3230,4113,884,335,1,2,197,325
3231,691,364,503,3,2,172,113
3232,245,565,874,2,3,206,23
3233,1667,275,964,3,4,484,265
3234,3712,165,487,4,2,373,347
3235,1804,893,186,4,2,213,213
3236,3571,606,321,2,1,221,124
3237,208,623,496,0,3,118,363
3238,1219,557,502,5,2,285,130
3239,793,619,112,0,3,82,312
3240,4255,687,590,3,2,176,124
3241,1386,444,94,2,4,269,49
3242,2199,272,949,3,4,252,334
3243,603,682,912,2,2,284,18
3244,1909,345,936,3,4,111,328
3245,648,818,471,5,2,484,115
3246,4341,316,597,2,4,182,5
3247,1783,347,779,4,1,180,67
3248,4730,891,152,5,1,150,269
3249,1428,305,101,4,1,406,340
3250,2811,816,456,6,3,197,288
3251,2145,384,771,6,3,450,185
3252,244,892,638,5,1,95,46
3253,4586,577,643,4,3,485,292
3254,2383,514,263,5,4,61,85
3255,1122,241,711,0,2,120,303
3256,1585,244,913,6,2,446,77
3257,1097,848,326,3,2,374,169
3258,3934,431,815,4,1,351,285
3259,3529,725,701,3,3,52,358
3260,4218,157,164,6,4,220,119
3261,2345,381,353,6,4,465,154
3262,3175,937,424,2,1,209,54
3263,984,384,959,3,4,307,11
3264,3533,130,819,4,4,355,42
3265,3296,917,965,6,4,249,109
3266,1171,669,183,5,4,124,120
3267,492,951,471,3,3,35,129
3268,197,344,652,1,4,416,285
3269,4816,669,11,5,2,308,213
3270,2613,41,144,2,1,86,241
3271,2774,556,917,2,3,421,144
3272,4563,841,28,6,4,146,87
3273,746,391,135,4,3,29,235
3274,787,88,827,6,4,449,184
3275,2531,280,24,5,2,220,72
3276,2353,450,829,6,1,249,79
3277,2997,751,844,3,4,48,37
3278,937,882,807,3,4,444,44
3279,1121,476,467,6,4,277,350
3280,1475,106,608,0,4,216,21
3281,2326,354,195,2,1,488,90
3282,1771,191,327,5,1,448,99
3283,949,951,241,6,2,471,100
3284,1401,973,283,5,1,276,254
3285,3444,776,556,2,4,163,197
3286,2447,270,425,0,2,51,236
3287,3821,454,25,3,2,420,71
3288,387,728,503,2,2,20,314
3289,307,641,889,5,4,303,108
3290,2560,828,411,0,3,107,32
3291,969,171,520,6,4,436,136
3292,916,326,292,3,1,284,80
3293,4967,932,476,1,1,457,18
3294,1793,9,108,0,4,399,9
3295,4477,53,77,2,4,439,284
3296,1032,223,664,5,2,381,38
3297,83,18,197,5,4,239,143
3298,4447,212,810,0,2,378,77
3299,3921,771,909,4,1,435,160
3300,1938,669,753,4,2,229,116
3301,3254,613,808,2,4,74,87
3302,620,939,600,0,1,364,253
3303,2091,721,554,0,3,241,38
3304,1217,313,646,3,2,337,10
3305,2955,317,69,0,1,452,296
3306,187,355,919,1,2,61,162
3307,2878,842,131,1,1,383,340
3308,3494,811,225,3,1,440,88
3309,3725,41,390,4,2,385,111
3310,4942,349,381,5,3,272,276
3311,1680,499,550,0,1,276,347
3312,3884,961,304,4,1,368,361
3313,3170,933,459,2,1,326,308
3314,1180,708,510,4,3,333,259
3315,3086,909,178,3,3,418,178
3316,3117,99,474,6,4,405,179
3317,4811,215,537,0,2,163,94
3318,1798,590,5,2,3,367,327
3319,3695,291,664,3,2,375,26
3320,856,883,294,2,4,149,223
3321,2915,71,515,0,2,436,57
3322,725,100,656,5,3,60,257
3323,2855,857,467,4,2,126,219
3324,2833,563,202,3,3,430,156
3325,2968,594,28,2,2,55,0
3326,2893,665,579,6,3,318,311
3327,1499,610,323,4,3,97,9
3328,135,557,425,1,2,217,2
3329,956,896,904,3,4,386,272
3330,240,743,886,5,1,278,175
3331,2220,32,941,6,4,98,195
3332,3303,805,579,2,2,390,123
3333,59,803,153,3,4,127,150
3334,2003,322,523,3,3,63,256
3335,3813,309,538,1,1,450,8
3336,2162,862,799,6,2,125,23
3337,2850,317,923,0,2,127,161
3338,4636,369,658,5,2,269,140
3339,1775,507,747,0,1,84,36
3340,4437,34,243,1,3,489,11
3341,3005,903,829,2,2,314,84
3342,2373,805,134,4,4,16,15
3343,3065,200,513,6,2,375,102
3344,3864,373,806,3,2,131,159
3345,2002,442,955,2,2,20,333
3346,211,310,342,2,2,357,347
3347,4802,603,615,5,3,447,186
3348,1887,707,84,3,4,498,361
3349,4213,239,44,0,3,224,109
3350,855,376,435,1,4,438,121
3351,3666,345,70,4,2,288,267
3352,3805,275,321,6,1,37,196
3353,4518,984,267,0,3,244,145
3354,3464,412,527,3,1,376,339
3355,38,987,150,3,3,322,65
3356,345,497,348,4,2,35,259
3357,1157,414,175,0,3,418,195
3358,1482,380,9,2,2,63,43
3359,1316,352,585,0,3,38,196
3360,248,816,370,1,2,476,198
3361,525,909,384,6,2,362,333
3362,4360,869,917,3,4,173,247
3363,4671,995,195,2,2,279,190
3364,838,777,492,5,4,343,287
3365,2508,339,231,2,2,44,104
3366,3125,608,547,4,1,295,98
3367,2119,719,879,1,2,357,88
3368,845,174,900,6,1,282,253
3369,2094,960,260,0,1,460,320
3370,1276,14,689,6,2,217,210
3371,4367,583,692,4,1,247,256
3372,168,841,180,6,4,423,295
3373,4923,345,418,5,3,102,189
3374,3067,498,709,0,2,182,227
3375,3487,434,560,2,1,88,16
3376,900,61,216,3,2,119,347
3377,906,380,847,0,4,226,66
3378,1806,583,503,5,2,444,327
3379,3653,878,518,4,2,367,184
3380,1431,782,958,0,1,115,240
3381,217,793,257,2,4,56,260
3382,2099,685,442,4,3,190,104
3383,1225,63,308,3,3,73,87
3384,3637,976,2,5,1,255,203
3385,3252,887,530,0,2,253,181
3386,2981,553,176,5,1,431,290
3387,3846,701,541,1,1,329,172
3388,3316,51,711,4,1,96,68
3389,4168,26,260,1,2,226,95
3390,2213,555,44,0,4,499,299
3391,2455,239,146,5,1,16,47
3392,1691,220,824,2,2,287,315
3393,1037,756,438,1,4,346,209
3394,4726,617,751,2,1,219,161
3395,3205,492,408,1,3,178,238
3396,2483,203,123,4,4,339,72
3397,1742,298,308,4,1,147,302
3398,1698,405,827,0,4,450,277
3399,4960,30,909,5,4,400,127
3400,3359,236,158,4,4,390,179
3401,3690,520,667,6,4,315,3
3402,1589,835,275,6,4,239,33
3403,4339,782,916,1,4,484,46
3404,1932,958,678,6,1,317,203
3405,1055,714,935,1,3,170,204
3406,737,579,366,2,2,10,211
3407,1095,497,616,3,4,245,357
3408,4755,739,553,1,2,446,289
3409,4721,320,142,2,1,197,170
3410,4627,917,821,5,4,427,181
3411,1597,481,327,4,3,13,258
3412,1088,935,813,6,2,410,350
3413,3900,680,457,4,4,141,33
3414,1646,99,672,1,1,436,0
3415,2684,784,662,4,3,227,266
3416,2415,838,147,5,2,269,243
3417,1809,303,441,3,2,10,277
3418,457,913,589,6,4,80,52
3419,4779,879,455,0,3,487,25
3420,1796,667,670,1,3,187,32
3421,1961,295,494,5,3,466,363
3422,3824,492,537,0,3,198,352
3423,770,261,957,2,1,300,303
3424,370,936,398,3,3,17,332
3425,4128,114,885,1,2,262,87
3426,852,972,153,6,2,417,148
3427,4642,369,500,4,1,476,257
3428,2549,217,58,6,2,301,188
3429,977,635,667,1,2,443,258
3430,237,755,617,2,3,253,294
3431,954,407,234,4,2,132,332
3432,2019,813,464,0,1,308,184
3433,2904,125,90,3,3,292,57
3434,1814,583,959,0,4,41,23
3435,4242,887,42,1,3,343,239
3436,2784,737,568,6,1,386,197
3437,4931,328,823,5,3,155,327
3438,686,790,775,2,3,165,229
3439,897,130,815,1,1,422,132
3440,2933,472,272,0,3,25,331
3441,2832,429,431,5,1,364,246
3442,1986,378,84,6,1,56,257
3443,443,20,405,1,4,260,228
3444,3947,881,62,2,2,196,282
3445,3414,764,259,1,2,40,87
3446,4824,212,715,4,3,269,240
3447,4659,452,562,4,3,430,308
3448,1264,758,368,5,4,26,141
3449,4921,730,277,0,4,48,263
3450,1319,379,487,4,4,313,283
3451,4019,836,469,3,1,439,6
3452,3547,607,723,3,4,483,76
3453,1202,882,812,1,4,441,50
3454,676,259,364,0,3,48,108
3455,4886,784,165,3,4,498,278
3456,2918,119,306,3,1,141,205
3457,3198,259,705,6,1,39,184
3458,3109,676,659,2,3,167,9
3459,1290,779,706,2,4,287,151
3460,3468,498,778,6,4,212,50
3461,3514,76,776,3,1,75,66
3462,4299,164,79,2,4,117,320
3463,4571,624,209,3,4,277,30
3464,1721,624,476,5,4,231,289
3465,2257,101,881,2,2,301,71
3466,4810,583,189,3,3,27,68
3467,2419,52,512,3,2,99,340
3468,1214,230,34,1,3,190,126
3469,2409,770,684,0,1,264,341
3470,2334,750,48,6,4,464,329
3471,2432,407,665,5,3,262,351
3472,452,78,926,0,2,266,193
3473,4972,182,79,5,4,392,264
3474,4411,453,567,1,1,451,173
3475,3310,898,956,1,3,355,341
3476,1403,93,311,0,3,96,315
3477,25,120,298,1,3,99,350
3478,2733,474,382,4,4,246,128
3479,4161,219,575,3,2,399,206
3480,847,708,448,4,2,79,47
3481,133,629,602,2,3,53,256
3482,1651,202,286,1,1,209,270
3483,342,733,948,0,1,161,175
3484,1848,230,398,3,2,95,58
3485,156,138,732,3,1,28,0
3486,2889,763,355,2,2,110,174
3487,3576,136,252,0,3,411,144
3488,1886,798,782,5,2,104,38
3489,3399,726,323,6,2,263,275
3490,4135,201,315,3,3,366,145
3491,4044,777,65,5,1,39,242
3492,993,367,801,6,2,258,67
3493,3834,496,344,0,2,435,124
3494,3843,843,503,3,3,42,18
3495,3191,129,443,4,1,467,343
3496,3908,522,875,1,2,238,59
3497,3937,194,530,0,3,21,121
3498,4739,268,839,5,2,127,85
3499,1179,675,916,6,4,359,86
3500,3139,49,259,4,3,164,70
3501,2436,88,633,6,1,432,127
3502,3480,661,624,0,1,402,305
3503,3047,547,341,3,1,255,307
3504,709,499,775,6,1,414,229
3505,2224,585,946,1,2,341,207
3506,1517,574,663,4,2,256,203
3507,3549,797,395,1,1,38,259
3508,4208,2,837,3,1,170,32
3509,2144,566,359,0,1,244,365
3510,1293,553,477,3,2,199,171
3511,3910,347,480,6,1,126,61
3512,3971,647,122,4,1,280,287
3513,953,399,239,3,4,267,66
3514,2444,197,937,2,4,189,317
3515,1901,628,803,1,1,496,360
3516,3275,744,265,3,3,382,155
3517,3975,3,887,3,1,181,113
3518,1665,55,225,0,4,447,95
3519,4870,832,35,2,3,283,89
3520,2616,396,392,1,3,268,133
3521,3367,341,890,5,1,144,155
3522,4943,213,312,2,4,180,200
3523,3348,639,68,2,4,219,329
3524,2456,832,670,1,3,245,118
3525,1862,887,708,0,1,431,114
3526,687,607,472,2,2,430,243
3527,4376,499,232,1,2,195,197
3528,3456,365,348,0,4,426,92
3529,3867,787,690,2,2,373,297
3530,2093,973,937,1,4,452,96
3531,1307,31,799,0,4,104,200
3532,422,713,585,1,4,387,36
3533,257,336,336,5,2,20,343
3534,1857,668,105,0,4,77,102
3535,758,808,350,3,3,388,150
3536,3116,27,141,6,1,219,231
3537,1869,626,38,0,1,205,134
3538,2952,245,254,1,4,378,155
3539,4344,254,892,4,1,107,70
3540,2946,601,596,0,2,102,133
3541,807,479,444,5,2,481,253
3542,3964,133,597,0,1,31,173
3543,860,787,678,0,2,459,31
3544,4302,230,806,5,1,181,94
3545,3302,858,49,3,1,392,158
3546,1252,244,949,2,1,143,57
3547,4276,135,194,6,4,435,161
3548,3621,709,498,2,1,34,37
3549,3383,187,448,1,4,194,88
3550,848,564,865,5,1,94,73
3551,3728,638,822,1,1,64,136
3552,2388,505,617,4,1,260,45
3553,1540,750,851,0,2,153,288
3554,2539,801,139,2,4,360,99
3555,2840,772,35,1,4,407,292
3556,319,846,568,1,1,176,61
3557,4600,587,761,5,1,421,236
3558,1896,934,470,4,2,233,337
3559,132,485,442,4,2,229,125
3560,2469,478,883,1,2,188,356
3561,4841,969,99,4,4,128,210
3562,1383,145,560,6,4,442,228
3563,1022,232,930,4,4,274,31
3564,3993,206,926,5,1,451,47
3565,2440,384,331,6,4,438,307
3566,4693,35,118,0,3,159,293
3567,4875,39,864,5,3,425,341
3568,3115,624,357,6,2,462,138
3569,752,168,960,0,4,224,160
3570,1473,401,714,4,3,206,46
3571,4095,403,176,1,2,51,92
3572,3022,96,811,2,4,62,281
3573,2554,699,636,1,1,489,313
3574,1129,248,561,1,3,452,188
3575,930,554,293,2,1,339,78
3576,4573,485,218,5,4,260,282
3577,82,845,418,6,3,304,213
3578,4422,332,250,1,4,387,268
3579,1259,497,504,0,1,280,169
3580,4543,65,820,4,3,464,76
3581,1257,817,155,4,1,422,144
3582,2164,531,870,5,4,132,32
3583,4616,478,26,5,4,376,236
3584,3852,233,425,5,1,396,152
3585,79,452,40,3,3,348,250
3586,1640,460,565,0,1,275,272
3587,203,418,797,3,4,357,138
3588,4897,582,496,4,1,38,165
3589,877,192,729,1,4,472,165
3590,1023,740,714,3,1,44,79
3591,1357,859,38,1,3,15,268
3592,2755,826,506,2,3,405,17
3593,1954,47,139,4,1,120,232
3594,2208,78,956,3,1,303,315
3595,3010,61,861,4,3,86,199
3596,4570,181,762,2,4,358,337
3597,180,221,717,2,3,156,363
3598,2703,771,374,6,4,76,335
3599,3447,937,369,4,1,401,200
3600,2555,437,511,3,1,17,46
3601,616,354,238,6,4,131,120
3602,412,821,134,6,1,349,260
3603,3234,149,603,0,4,184,224
3604,3681,630,619,6,2,397,151
3605,3164,545,583,4,3,188,83
3606,186,260,617,1,2,94,61
3607,2796,341,559,1,4,460,340
3608,2557,610,279,1,3,54,288
3609,281,796,605,1,4,145,146
3610,2273,735,659,1,3,352,25
3611,3113,154,470,2,3,25,283
3612,4142,427,694,3,3,342,187
3613,4324,146,371,3,3,204,288
3614,2311,554,624,5,4,18,182
3615,3059,172,296,4,3,325,241
3616,2222,964,488,2,3,343,251
3617,3989,850,921,2,2,342,241
3618,71,941,395,4,1,336,14
3619,3077,649,957,4,1,24,312
3620,4287,460,792,1,2,336,182
3621,3098,684,771,2,2,111,215
3622,130,506,684,2,4,235,359
3623,1531,630,585,4,4,434,242
3624,3502,232,941,6,4,287,302
3625,229,641,35,4,2,417,104
3626,3104,142,308,3,2,122,89
3627,142,840,711,1,3,494,55
3628,2131,908,417,5,4,437,286
3629,3832,462,246,1,4,10,92
3630,139,807,834,2,4,275,128
3631,397,387,175,0,1,217,54
3632,1239,71,439,3,3,119,57
3633,749,857,599,0,4,209,211
3634,3471,963,394,4,4,449,273
3635,780,556,932,6,4,378,208
3636,2413,647,801,5,1,482,220
3637,975,340,625,2,1,315,314
3638,1355,559,1,5,2,21,221
3639,2657,100,151,6,3,354,28
3640,429,254,277,0,2,474,131
3641,824,286,594,0,3,197,233
3642,1514,915,40,1,1,163,34
3643,1123,477,699,6,4,377,209
3644,4881,402,193,3,2,343,43
3645,4591,534,505,1,4,434,141
3646,3709,102,348,0,2,429,83
3647,3614,789,580,4,1,386,244
3648,2629,513,582,3,1,288,189
3649,3150,660,671,0,1,180,143
3650,1969,600,738,6,2,143,312
3651,2670,50,943,1,3,462,48
3652,3250,974,651,5,2,436,107
3653,2193,293,312,3,3,34,59
3654,1655,66,731,6,2,27,92
3655,3017,587,437,3,2,199,223
3656,542,51,191,6,1,150,165
3657,1811,686,206,4,4,52,12
3658,2681,534,829,4,4,343,43
3659,3806,577,897,6,3,293,319
3660,4222,461,823,5,4,155,130
3661,4566,790,844,5,2,324,173
3662,621,789,701,6,2,453,81
3663,2234,481,507,3,1,328,252
3664,3809,207,328,6,1,450,199
3665,4669,828,755,6,4,101,64
3666,372,633,426,2,3,188,265
3667,2435,785,454,0,4,65,266
3668,3987,473,801,0,4,164,253
3669,3093,462,451,6,4,169,326
3670,1929,285,899,1,4,120,301
3671,70,302,829,3,2,146,299
3672,1567,211,925,0,3,241,171
3673,3442,975,450,6,2,489,245
3674,2168,875,211,0,3,477,42
3675,222,458,390,5,1,229,18
3676,1992,67,124,3,4,490,200
3677,991,255,703,4,2,77,143
3678,593,119,929,1,3,311,210
3679,1079,527,216,3,1,258,261
3680,448,840,223,4,1,491,166
3681,4713,904,900,1,4,332,86
3682,2175,435,620,1,3,419,119
3683,1040,649,375,2,2,401,109
3684,4784,432,657,4,4,15,275
3685,2466,671,373,1,2,473,150
3686,4997,214,25,0,1,289,357
3687,1781,509,68,2,2,441,235
3688,2160,20,13,2,2,496,159
3689,2993,865,516,3,4,103,250
3690,1921,879,300,0,2,438,338
3691,1846,262,325,0,4,278,48
3692,4799,826,91,5,1,206,335
3693,961,496,422,5,4,34,140
3694,3497,291,880,6,4,157,362
3695,3345,53,713,1,3,127,131
3696,1393,524,605,1,2,347,19
3697,3753,410,185,1,1,376,284
3698,4235,778,417,3,4,347,110
3699,185,972,556,2,1,75,248
3700,2938,579,137,5,3,467,123
3701,3503,506,606,4,2,310,27
3702,1934,653,499,6,4,379,225
3703,923,611,50,5,2,184,24
3704,872,269,266,2,3,328,266
3705,1071,270,482,2,3,85,220
3706,3421,916,126,4,1,470,91
3707,2546,622,33,3,4,123,7
3708,973,724,868,5,1,120,143
3709,4700,728,467,1,3,258,318
3710,3094,820,512,0,2,448,132
3711,4074,489,87,3,1,212,357
3712,1816,866,677,1,1,156,107
3713,2783,699,343,5,2,44,222
3714,4217,237,902,4,1,496,8
3715,537,667,445,3,2,318,229
3716,6,513,31,5,4,35,327
3717,4793,657,128,1,2,247,67
3718,3417,458,826,5,4,23,316
3719,2818,794,582,6,2,383,206
3720,2149,742,935,0,3,54,85
3721,1928,683,859,2,3,437,268
3722,4653,749,928,6,4,225,272
3723,1367,16,631,2,4,242,91
3724,4066,481,873,5,3,202,63
3725,1933,862,848,1,4,60,29
3726,94,511,556,2,2,436,259
3727,3476,420,150,5,2,384,26
3728,4860,619,368,5,3,223,263
3729,2659,979,302,0,1,160,113
3730,1491,51,119,1,2,449,125
3731,828,848,332,2,4,284,37
3732,1686,823,770,1,1,347,339
3733,227,591,857,1,1,85,148
3734,1706,857,211,0,2,448,287
3735,1140,503,143,1,2,229,165
3736,851,306,102,2,1,357,124
3737,4348,201,786,2,1,453,321
3738,811,766,378,3,3,196,49
3739,1902,728,820,4,4,298,16
3740,3283,876,73,6,3,412,95
3741,1825,213,964,5,2,37,187
3742,1630,345,892,4,3,388,0
3743,4842,676,270,0,3,189,4
3744,1544,658,332,1,3,262,360
3745,4856,412,579,3,3,135,215
3746,2617,614,766,3,4,186,143
3747,1648,105,498,0,4,46,25
3748,2351,545,667,5,1,419,13
3749,515,199,145,5,2,108,217
3750,2475,37,492,4,3,107,79
3751,2689,282,67,4,1,136,290
3752,1447,706,802,2,1,492,161
3753,3705,524,865,4,1,177,359
3754,3489,215,6,4,4,89,58
3755,3278,749,464,1,3,303,253
3756,1069,593,44,0,3,342,115
3757,3356,163,16,3,2,135,213
3758,4363,228,366,6,3,352,321
3759,8,514,856,4,3,319,245
3760,2866,258,359,2,1,159,22
3761,76,275,176,4,2,25,168
3762,4786,587,811,1,3,37,41
3763,922,283,259,6,4,428,274
3764,2768,229,161,6,3,453,110
3765,2575,900,857,5,1,182,0
3766,1926,849,204,1,4,55,202
3767,928,334,420,2,1,337,185
3768,1471,422,672,5,3,245,330
3769,3089,916,68,3,4,448,147
3770,2809,174,909,6,2,223,11
3771,390,300,495,2,2,94,200
3772,258,41,173,2,4,291,284
3773,1273,392,640,0,4,241,200
3774,4476,178,257,4,1,94,243
3775,4880,555,2,2,4,418,262
3776,4737,137,283,6,1,498,224
3777,2088,938,933,0,3,74,128
3778,4584,768,412,6,1,143,365
3779,1275,808,473,3,4,160,318
3780,966,91,461,3,4,124,4
3781,978,210,785,0,3,73,348
3782,2150,624,96,3,4,352,212
3783,2161,639,223,2,4,436,23
3784,4088,701,586,1,2,372,34
3785,2700,377,673,2,2,416,359
3786,4882,679,221,6,3,361,167
3787,1620,867,560,6,1,167,11
3788,4305,564,71,6,2,86,110
3789,232,11,203,4,1,155,263
3790,1619,537,552,3,4,352,364
3791,2280,47,286,4,2,472,132
3792,929,95,188,0,3,234,245
3793,1679,135,696,6,3,414,130
3794,3404,993,427,3,3,322,150
3795,2106,440,121,4,2,112,67
3796,4914,625,551,5,1,416,118
3797,1083,89,455,5,4,356,128
3798,2895,198,679,3,1,310,359
3799,1274,690,814,4,1,437,241
3800,2547,800,151,2,4,475,297
3801,411,683,563,0,4,97,310
3802,4245,315,207,1,2,380,226
3803,2909,124,229,2,2,312,350
3804,2948,45,560,2,2,177,19
3805,3567,361,398,1,2,444,136
3806,37,955,594,1,2,179,103
3807,4483,787,193,6,4,144,334
3808,3976,981,753,4,1,59,309
3809,4814,851,834,1,2,441,302
3810,1094,185,64,5,2,349,99
3811,2293,865,866,1,1,356,214
3812,4952,577,778,0,2,143,285
3813,2601,691,897,2,1,356,89
3814,760,4,769,0,1,146,300
3815,1198,828,4,0,4,254,316
3816,1426,546,374,0,3,118,237
3817,4061,653,642,3,4,322,134
3818,194,557,334,5,3,296,96
3819,4335,97,412,1,3,30,173
3820,4329,994,552,0,3,99,159
3821,2286,597,332,1,2,305,131
3822,4572,218,951,3,4,121,253
3823,1612,637,246,4,3,310,355
3824,1381,334,102,2,1,86,176
3825,1302,133,19,3,2,186,317
3826,3717,893,585,4,4,352,230
3827,4321,452,852,2,3,157,22
3828,470,773,96,6,1,110,235
3829,1234,707,336,0,4,255,225
3830,4954,670,244,1,4,126,325
3831,4402,7,852,4,2,101,267
3832,3804,927,305,3,4,410,240
3833,1104,693,46,5,2,37,341
3834,348,182,586,0,3,434,161
3835,4843,541,359,3,2,459,91
3836,1404,266,211,3,1,34,93
3837,3823,724,550,5,2,67,169
3838,1000,25,88,0,1,306,40
3839,433,798,575,4,2,143,118
3840,3839,954,183,0,4,340,106
3841,3452,886,522,6,3,258,238
3842,455,242,163,0,1,47,85
3843,1361,485,742,4,2,399,133
3844,3355,292,77,6,2,438,139
3845,568,987,436,3,2,84,278
3846,134,121,301,3,4,151,23
3847,4304,260,627,4,4,331,209
3848,1044,701,223,6,1,177,73
3849,1277,545,262,0,1,268,163
3850,744,872,83,5,4,382,166
3851,1911,612,954,2,1,364,159
3852,1320,671,63,5,3,234,121
3853,2566,537,31,1,3,161,188
3854,4472,915,326,0,4,28,238
3855,960,265,118,3,1,155,74
3856,2453,221,309,4,2,457,66
3857,1696,705,649,5,3,250,247
3858,3591,272,280,6,4,381,51
3859,1365,578,547,1,1,390,280
3860,1982,335,114,1,4,353,252
3861,2180,419,754,3,2,246,79
3862,4090,571,335,2,3,44,183
3863,3817,791,68,2,4,199,188
3864,444,513,381,1,4,10,324
3865,4269,809,298,5,4,493,51
3866,3667,514,960,1,2,162,327
3867,3153,458,576,0,4,438,246
3868,1572,497,421,3,2,442,26
3869,2591,316,208,3,2,135,232
3870,3331,389,864,2,2,491,0
3871,347,797,638,1,3,354,206
3872,3338,397,65,4,3,409,58
3873,2693,355,852,4,4,235,59
3874,724,542,198,5,4,230,84
3875,2769,68,770,5,3,412,350
3876,795,185,484,0,1,416,193
3877,501,824,960,2,3,220,230
3878,794,820,547,3,2,34,73
3879,4260,795,798,4,3,25,62
3880,1795,719,909,0,2,191,330
3881,1737,549,810,4,4,338,181
3882,4961,100,767,4,1,138,126
3883,1511,847,495,0,4,51,292
3884,4604,817,484,4,2,412,310
3885,781,68,545,2,2,490,35
3886,144,373,484,1,2,427,21
3887,1569,904,562,4,1,345,293
3888,3208,455,213,6,3,245,138
3889,2708,926,850,3,4,369,321
3890,1113,665,645,0,4,448,326
3891,1445,960,926,4,3,411,258
3892,617,809,54,5,4,43,344
3893,1279,219,116,6,1,354,290
3894,3183,514,922,3,4,390,97
3895,3758,93,832,1,2,54,106
3896,4400,858,512,4,3,143,210
3897,3323,920,718,2,1,30,209
3898,3507,293,559,2,3,131,114
3899,1549,531,100,4,1,79,274
3900,1995,69,141,5,2,361,107
3901,816,872,813,0,3,370,150
3902,4830,28,76,2,4,57,116
3903,1052,214,902,3,1,48,344
3904,4768,396,376,0,3,296,349
3905,3277,122,465,5,4,499,23
3906,2848,107,122,1,3,19,193
3907,4553,209,428,0,3,39,168
3908,421,931,803,1,3,253,10
3909,1288,543,240,6,1,283,151
3910,3776,147,797,0,4,453,96
3911,4643,565,574,0,2,97,30
3912,4441,487,198,2,1,253,88
3913,3816,398,588,5,1,390,54
3914,839,232,850,2,1,338,24
3915,3121,491,210,1,2,488,210
3916,988,871,221,2,4,24,237
3917,2553,387,803,5,4,13,220
3918,3490,734,471,4,4,200,45
3919,1600,248,859,1,3,177,268
3920,1536,819,520,4,3,18,38
3921,4415,608,622,5,3,118,342
3922,3475,178,400,1,2,146,148
3923,1255,730,89,2,3,163,232
3924,1740,737,98,2,2,397,209
3925,1041,337,740,0,4,218,39
3926,1246,467,906,2,3,281,97
3927,1338,971,692,1,3,152,191
3928,1067,825,275,1,1,108,42
3929,2519,665,224,0,2,386,111
3930,4263,765,345,6,4,317,160
3931,2820,376,517,2,1,78,134
3932,4613,679,162,6,1,256,123
3933,3956,590,706,2,4,270,336
3934,2163,122,467,4,1,285,190
3935,4184,295,737,0,2,88,261
3936,4813,359,337,0,2,155,326
3937,671,820,958,1,3,120,295
3938,1724,653,805,2,1,267,322
3939,642,150,173,5,3,102,141
3940,2535,272,239,6,1,22,24
3941,3225,844,637,2,2,269,320
3942,9,758,799,0,2,435,315
3943,1731,122,808,1,2,118,181
3944,3269,837,506,2,1,339,31
3945,3588,901,953,4,2,198,223
3946,3430,939,636,3,1,104,300
3947,251,358,191,1,3,114,51
3948,1999,773,297,1,1,17,184
3949,2614,655,897,0,3,76,264
3950,195,593,141,3,1,200,316
3951,4191,88,342,2,3,375,231
3952,1840,405,240,4,2,265,164
3953,2491,183,603,6,3,18,207
3954,380,376,540,2,2,487,171
3955,2630,931,682,0,2,126,268
3956,3304,538,60,3,3,276,74
3957,3217,937,186,6,1,108,50
3958,2207,87,260,4,1,494,99
3959,3869,553,710,5,4,307,143
3960,2953,421,129,5,1,406,125
3961,685,236,102,4,4,173,67
3962,1599,341,490,5,1,385,51
3963,902,475,249,0,1,150,12
3964,1613,136,95,6,2,277,198
3965,2253,327,714,0,4,46,177
3966,1565,175,363,0,1,83,357
3967,797,725,918,4,4,82,93
3968,1476,947,200,2,2,317,298
3969,1587,264,753,6,2,208,103
3970,3659,991,392,2,4,139,337
3971,4152,681,159,3,2,255,6
3972,1363,694,439,2,3,321,315
3973,3147,220,428,2,3,69,214
3974,2467,841,868,3,2,288,13
3975,1458,550,112,6,3,112,44
3976,2101,124,429,1,1,305,45
3977,2214,707,812,1,4,329,122
3978,1392,104,257,4,1,496,323
3979,4134,418,736,1,4,350,196
